season_id,team_id_home,team_abbreviation_home,team_name_home,game_id,game_date,matchup_home,team_id_away,team_abbreviation_away,team_name_away,matchup_away,fgm_home_cumulative_mean,fga_home_cumulative_mean,fg_pct_home_cumulative_mean,fg3m_home_cumulative_mean,fg3a_home_cumulative_mean,fg3_pct_home_cumulative_mean,ftm_home_cumulative_mean,fta_home_cumulative_mean,ft_pct_home_cumulative_mean,oreb_home_cumulative_mean,dreb_home_cumulative_mean,reb_home_cumulative_mean,ast_home_cumulative_mean,stl_home_cumulative_mean,blk_home_cumulative_mean,tov_home_cumulative_mean,pf_home_cumulative_mean,pts_home_cumulative_mean,plus_minus_home_cumulative_mean,fgm_away_cumulative_mean,fga_away_cumulative_mean,fg_pct_away_cumulative_mean,fg3m_away_cumulative_mean,fg3a_away_cumulative_mean,fg3_pct_away_cumulative_mean,ftm_away_cumulative_mean,fta_away_cumulative_mean,ft_pct_away_cumulative_mean,oreb_away_cumulative_mean,dreb_away_cumulative_mean,reb_away_cumulative_mean,ast_away_cumulative_mean,stl_away_cumulative_mean,blk_away_cumulative_mean,tov_away_cumulative_mean,pf_away_cumulative_mean,pts_away_cumulative_mean,plus_minus_away_cumulative_mean,total
22022,1610612745,HOU,Houston Rockets,22200926,2023-02-28,HOU vs. DEN,1610612743,DEN,Denver Nuggets,DEN @ HOU,41.507179249652616,88.16952292728115,0.47186382584529873,12.585919407132932,35.00602130616026,0.3591556276053729,17.778601204261232,22.832329782306623,0.778439555349699,10.427512737378416,34.02315886984715,44.450671607225566,25.20472440944882,7.509495136637332,4.83186660490968,13.882816118573414,19.857341361741547,113.3788791106994,2.3464566929133857,40.71375636868921,88.09309865678554,0.4632107457156091,12.144048170449283,34.442797591477536,0.3513107920333488,17.460861509958313,22.489578508568783,0.7771922186197314,10.352941176470589,33.27744326076888,43.630384437239464,24.396943029180175,7.4807781380268645,4.553960166743863,14.095877721167207,19.943955534969895,111.03242241778601,-2.3464566929133857,245.0
22022,1610612760,OKC,Oklahoma City Thunder,22200928,2023-02-28,OKC vs. SAC,1610612758,SAC,Sacramento Kings,SAC @ OKC,41.510185185185186,88.17361111111111,0.471874537037037,12.584259259259259,35.00416666666667,0.35912361111111113,17.773611111111112,22.82638888888889,0.7784032407407407,10.427314814814816,34.0212962962963,44.44861111111111,25.208333333333332,7.508333333333334,4.832407407407407,13.882407407407408,19.855555555555554,113.37824074074074,2.3356481481481484,40.71944444444444,88.0949074074074,0.463262962962963,12.145833333333334,34.44398148148148,0.3513481481481482,17.45787037037037,22.486574074074074,0.7771509259259259,10.353240740740741,33.27685185185185,43.63009259259259,24.404166666666665,7.4810185185185185,4.554166666666666,14.094444444444445,19.939351851851853,111.0425925925926,-2.3356481481481484,240.0
22022,1610612748,MIA,Miami Heat,22200936,2023-03-01,MIA vs. PHI,1610612755,PHI,Philadelphia 76ers,PHI @ MIA,41.51087459509486,88.17815826006479,0.4718593243868579,12.5835261453031,35.00416473854697,0.3591027302174919,17.774641369736234,22.826931975937065,0.7784285053216103,10.428042572882925,34.01943544655252,44.447478019435444,25.20962517353077,7.5090236001851,4.830633965756594,13.880610828320222,19.857010643220733,113.37991670522906,2.3317908375751966,40.720499768625636,88.09208699676076,0.4632910689495604,12.147154095326238,34.447478019435444,0.3513507635354003,17.459972235076354,22.490050902360018,0.7771304951411383,10.3521517815826,33.28135122628413,43.63350300786673,24.408607126330402,7.478944932901435,4.5539102267468765,14.09717723276261,19.93984266543267,111.04812586765387,-2.3317908375751966,215.0
22022,1610612752,NYK,New York Knicks,22200937,2023-03-01,NYK vs. BKN,1610612751,BKN,Brooklyn Nets,BKN @ NYK,41.50740055504163,88.17345050878816,0.47184273820536543,12.580943570767808,35.0013876040703,0.3590481036077706,17.77613320999075,22.827012025901944,0.778490749306198,10.425531914893616,34.016651248843665,44.44218316373728,25.206290471785383,7.506938020351527,4.829324699352451,13.880203515263645,19.85568917668825,113.37187789084182,2.320074005550416,40.72062904717854,88.08973172987974,0.4633052728954672,12.148473635522665,34.44958371877891,0.3513663274745606,17.462072155411654,22.48982423681776,0.7772335800185013,10.351526364477335,33.28075855689177,43.632284921369106,24.408880666049953,7.478260869565218,4.554116558741906,14.09481961147086,19.939870490286772,111.05180388529139,-2.320074005550416,260.0
22022,1610612738,BOS,Boston Celtics,22200935,2023-03-01,BOS vs. CLE,1610612739,CLE,Cleveland Cavaliers,CLE @ BOS,41.513176144244106,88.17383263985205,0.4719052242256126,12.58437355524734,35.00138696255201,0.3591460933888118,17.774387424872863,22.82616736014794,0.7784392048081368,10.423948220064725,34.01895515487748,44.44290337494221,25.207582061950994,7.50577901063338,4.828478964401294,13.881183541377716,19.856218215441515,113.38511326860842,2.3300970873786406,40.72122052704577,88.09061488673139,0.46330698104484513,12.149791955617198,34.45168747110495,0.3513818770226537,17.462783171521036,22.488673139158575,0.7773134535367545,10.349052242256127,33.27739251040222,43.626444752658344,24.409616273693942,7.477577438742487,4.554322699953768,14.094775774387426,19.94036061026352,111.05501618122977,-2.3300970873786406,230.0
22022,1610612745,HOU,Houston Rockets,22200938,2023-03-01,HOU vs. MEM,1610612763,MEM,Memphis Grizzlies,MEM @ HOU,41.51201478743069,88.16913123844732,0.4719182070240296,12.585951940850277,35.0,0.3592111829944547,17.776802218114604,22.828558225508317,0.7784588724584104,10.422365988909426,34.01987060998152,44.44223659889094,25.20841035120148,7.5046210720887245,4.828096118299445,13.880776340110906,19.85536044362292,113.38678373382625,2.33086876155268,40.723197781885396,88.09242144177449,0.463318853974122,12.148798521256932,34.45055452865065,0.3513641404805915,17.46072088724584,22.487985212569317,0.7772402957486138,10.348890942698706,33.27495378927911,43.62384473197782,24.40804066543438,7.477818853974122,4.553604436229205,14.091497227356747,19.93946395563771,111.05591497227357,-2.33086876155268,212.0
22022,1610612749,MIL,Milwaukee Bucks,22200939,2023-03-01,MIL vs. ORL,1610612753,ORL,Orlando Magic,ORL @ MIL,41.5094688221709,88.16997690531178,0.47188498845265586,12.585219399538106,34.99953810623557,0.35919491916859125,17.775981524249424,22.829561200923788,0.7783949191685912,10.42540415704388,34.018937644341804,44.44434180138568,25.20461893764434,7.5030023094688225,4.828175519630485,13.880369515011548,19.854503464203233,113.38013856812933,2.323325635103926,40.722863741339495,88.09006928406467,0.4633274826789838,12.151039260969977,34.453579676674366,0.35139353348729796,17.460046189376442,22.48637413394919,0.777270207852194,10.347806004618938,33.27621247113164,43.624018475750574,24.409237875288685,7.477136258660508,4.555658198614319,14.088683602771363,19.939953810623557,111.0568129330254,-2.323325635103926,256.0
22022,1610612766,CHA,Charlotte Hornets,22200933,2023-03-01,CHA vs. PHX,1610612756,PHX,Phoenix Suns,PHX @ CHA,41.512927054478304,88.17266851338873,0.47190766389658356,12.591412742382271,35.009233610341646,0.3592433056325023,17.774699907663898,22.82779316712835,0.7783998153277931,10.424284395198523,34.0207756232687,44.445060018467224,25.206371191135734,7.501385041551247,4.8264081255771005,13.877654662973223,19.85595567867036,113.39196675900277,2.332409972299169,40.72391505078485,88.09279778393352,0.4633245614035088,12.149584487534627,34.45290858725762,0.35135734072022157,17.46214219759926,22.48938134810711,0.7772617728531855,10.348568790397046,33.27839335180055,43.6269621421976,24.408125577100645,7.475069252077562,4.555863342566943,14.088180978762697,19.939058171745152,111.0595567867036,-2.332409972299169,196.0
22022,1610612760,OKC,Oklahoma City Thunder,22200940,2023-03-01,OKC vs. LAL,1610612747,LAL,Los Angeles Lakers,LAL @ OKC,41.508537148131055,88.1725888324873,0.47185786802030455,12.589755422242732,35.00830641439779,0.35920350715274574,17.774803876326718,22.830179972311953,0.7783373327180434,10.425011536686664,34.02168897092755,44.44670050761421,25.203968620212276,7.499307798800184,4.8274111675126905,13.877711121365945,19.854637748038762,113.38163359483157,2.3248730964467006,40.72450392247347,88.0932164282418,0.46332856483617907,12.148131056760498,34.44854637748039,0.3513613290263036,17.459621596677433,22.48592524227042,0.7772722658052607,10.346100599907707,33.28287955699123,43.62898015689894,24.41070604522381,7.475311490539917,4.557914167051223,14.087678818643285,19.940009229349332,111.05676049838486,-2.3248730964467006,240.0
22022,1610612765,DET,Detroit Pistons,22200934,2023-03-01,DET vs. CHI,1610612741,CHI,Chicago Bulls,CHI @ DET,41.50968634686347,88.1738929889299,0.47186346863468637,12.589022140221402,35.01060885608856,0.35916466789667895,17.774907749077492,22.83071955719557,0.7783242619926198,10.425738007380074,34.01983394833948,44.44557195571956,25.20571955719557,7.499538745387454,4.827029520295203,13.87730627306273,19.857933579335793,113.38330258302582,2.321033210332103,40.723247232472325,88.08948339483395,0.46333394833948344,12.14990774907749,34.44880073800738,0.3514100553505535,17.465867158671585,22.493542435424356,0.7772804428044281,10.345940959409594,33.281826568265686,43.627767527675275,24.40959409594096,7.475553505535055,4.55950184501845,14.087177121771218,19.939575645756456,111.06226937269372,-2.321033210332103,232.0
